ANIO;MES;DIA;HORA;PESPANIA;PPORTUGAL;
2013;04;13;23;28.03;28.03;
2013;04;13;24;20.02;20.02;
2013;04;14;1;6.89;18.57;
2013;04;14;2;0.09;0.09;
2013;04;14;3;0;0;
2013;04;14;4;0;0;
2013;04;14;5;0;0;
2013;04;14;6;0;0;
2013;04;14;7;0;0;
2013;04;14;8;0;0;
2013;04;14;9;0;0;
2013;04;14;10;0;0;
2013;04;14;11;0;0;
2013;04;14;12;0;0;
2013;04;14;13;0;0;
2013;04;14;14;0;0;
2013;04;14;15;0;0;
2013;04;14;16;0;0;
2013;04;14;17;0;0;
2013;04;14;18;0;0;
2013;04;14;19;0;0;
2013;04;14;20;0;0;
2013;04;14;21;3.6;3.6;
2013;04;14;22;25;25;
2013;04;14;23;29.6;29.6;
2013;04;14;24;24;24;
2013;04;15;1;33.41;33.41;
2013;04;15;2;24.51;24.51;
2013;04;15;3;18.31;18.31;
2013;04;15;4;12.71;12.71;
2013;04;15;5;12.8;12.8;
2013;04;15;6;17.85;17.85;
2013;04;15;7;34.09;34.09;
2013;04;15;8;28.99;49.42;
2013;04;15;9;28.75;62.46;
2013;04;15;10;66.06;66.06;
2013;04;15;11;61.97;61.97;
2013;04;15;12;54.84;54.84;
2013;04;15;13;52.29;52.29;
2013;04;15;14;51.03;51.03;
2013;04;15;15;48.78;48.78;
2013;04;15;16;45.94;45.94;
2013;04;15;17;44;44;
2013;04;15;18;43;43;
2013;04;15;19;45.32;45.32;
2013;04;15;20;31.99;46.5;
2013;04;15;21;31.99;54;
2013;04;15;22;90;90;
2013;04;15;23;53.6;53.6;
2013;04;15;24;51.49;51.49;
2013;04;16;1;42.8;45.76;
2013;04;16;2;33;33;
2013;04;16;3;29.83;29.83;
2013;04;16;4;27.91;27.91;
2013;04;16;5;25;25;
2013;04;16;6;28.11;28.11;
2013;04;16;7;42.15;42.15;
2013;04;16;8;30;55;
2013;04;16;9;32.09;65;
2013;04;16;10;43.06;67.34;
2013;04;16;11;63.6;63.6;
2013;04;16;12;61.22;61.22;
2013;04;16;13;58.42;58.42;
2013;04;16;14;57;57;
2013;04;16;15;51.03;51.03;
2013;04;16;16;47.52;47.52;
2013;04;16;17;44.4;44.4;
2013;04;16;18;45.94;45.94;
2013;04;16;19;45.92;45.92;
2013;04;16;20;45.76;45.76;
2013;04;16;21;60;60;
2013;04;16;22;69;69;
2013;04;16;23;52.22;52.22;
2013;04;16;24;45.7;45.7;
2013;04;17;1;40;58.42;
2013;04;17;2;37.12;37.12;
2013;04;17;3;32.7;32.7;
2013;04;17;4;29.85;29.85;
2013;04;17;5;28.13;28.13;
2013;04;17;6;29.61;29.61;
2013;04;17;7;38.4;38.4;
2013;04;17;8;30;51.03;
2013;04;17;9;32.4;55.08;
2013;04;17;10;49.15;55.99;
2013;04;17;11;54.78;54.78;
2013;04;17;12;45.73;45.73;
2013;04;17;13;41.89;41.89;
2013;04;17;14;40;40;
2013;04;17;15;34.72;34.72;
2013;04;17;16;34.22;34.22;
2013;04;17;17;31.27;31.27;
2013;04;17;18;31;31;
2013;04;17;19;32.21;32.21;
2013;04;17;20;33.1;33.1;
2013;04;17;21;38.5;45;
2013;04;17;22;49.26;51.03;
2013;04;17;23;45.01;45.01;
2013;04;17;24;36.56;36.56;
2013;04;18;1;28;45.73;
2013;04;18;2;30.21;30.21;
2013;04;18;3;27.62;27.62;
2013;04;18;4;24.5;24.5;
2013;04;18;5;19.84;19.84;
2013;04;18;6;20.11;20.11;
2013;04;18;7;27.99;32.99;
2013;04;18;8;20.1;43.65;
2013;04;18;9;16.26;51.03;
2013;04;18;10;27.64;51.03;
2013;04;18;11;45.6;45.73;
2013;04;18;12;40.13;40.13;
2013;04;18;13;40.75;40.75;
2013;04;18;14;39.09;39.09;
2013;04;18;15;34;34;
2013;04;18;16;30.4;30.4;
2013;04;18;17;27.12;27.12;
2013;04;18;18;21.92;21.92;
2013;04;18;19;20;20;
2013;04;18;20;16.26;16.26;
2013;04;18;21;20.1;29;
2013;04;18;22;26.58;34;
2013;04;18;23;26.58;29.12;
2013;04;18;24;19.84;19.84;
2013;04;19;1;2;2;
2013;04;19;2;0.03;0.03;
2013;04;19;3;0;0;
2013;04;19;4;0;0;
2013;04;19;5;0;0;
2013;04;19;6;0;0;
2013;04;19;7;0;0;
2013;04;19;8;0;4.7;
2013;04;19;9;0;7.01;
2013;04;19;10;5;5;
2013;04;19;11;5;5;
2013;04;19;12;1;1;
2013;04;19;13;1;1;
2013;04;19;14;1;1;
2013;04;19;15;0.04;0.04;
2013;04;19;16;0;0;
2013;04;19;17;0;0;
2013;04;19;18;0;0;
2013;04;19;19;0;0;
2013;04;19;20;0;0;
2013;04;19;21;1;1;
2013;04;19;22;7;7;
2013;04;19;23;5;5;
2013;04;19;24;0.04;0.04;
2013;04;20;1;0;2;
2013;04;20;2;1;1;
2013;04;20;3;0;0;
2013;04;20;4;0;0;
2013;04;20;5;0;0;
2013;04;20;6;0;0;
2013;04;20;7;0;0;
2013;04;20;8;0;0;
2013;04;20;9;0;0;
2013;04;20;10;0;0;
2013;04;20;11;0;0;
2013;04;20;12;0;0;
2013;04;20;13;0.04;0.04;
2013;04;20;14;2.21;2.21;
2013;04;20;15;4.79;4.79;
2013;04;20;16;2.71;2.71;
2013;04;20;17;2;2;
2013;04;20;18;2.21;2.21;
2013;04;20;19;3.62;3.62;
2013;04;20;20;5;5;
2013;04;20;21;19.84;19.84;
2013;04;20;22;32.1;32.1;
2013;04;20;23;33.17;33.17;
2013;04;20;24;28;28;
2013;04;21;1;22.79;22.79;
2013;04;21;2;14.2;14.2;
2013;04;21;3;9.71;9.71;
2013;04;21;4;9.21;9.21;
2013;04;21;5;9.1;9.1;
2013;04;21;6;9.11;9.11;
2013;04;21;7;6.7;6.7;
2013;04;21;8;5.01;5.01;
2013;04;21;9;1.02;1.02;
2013;04;21;10;5.01;5.01;
2013;04;21;11;11.01;11.01;
2013;04;21;12;14.69;14.69;
2013;04;21;13;17.07;17.07;
2013;04;21;14;18.02;18.02;
2013;04;21;15;14.69;14.69;
2013;04;21;16;10.9;10.9;
2013;04;21;17;8.22;8.22;
2013;04;21;18;5.7;5.7;
2013;04;21;19;5.86;5.86;
2013;04;21;20;7.01;7.01;
2013;04;21;21;16.3;16.3;
2013;04;21;22;29.63;29.63;
2013;04;21;23;30.4;30.4;
2013;04;21;24;22.79;22.79;
2013;04;22;1;22.15;22.15;
2013;04;22;2;17.13;17.13;
2013;04;22;3;5.13;5.13;
2013;04;22;4;3;3;
2013;04;22;5;3;3;
2013;04;22;6;7.01;7.01;
2013;04;22;7;23;23;
2013;04;22;8;17;43;
2013;04;22;9;11.01;46.5;
2013;04;22;10;24.79;50;
2013;04;22;11;27.98;46.5;
2013;04;22;12;36.12;37.5;
2013;04;22;13;38.11;38.11;
2013;04;22;14;43.58;45;
2013;04;22;15;40;40;
2013;04;22;16;41.5;41.5;
2013;04;22;17;37;37;
2013;04;22;18;36.26;36.26;
2013;04;22;19;31.73;31.73;
2013;04;22;20;31.73;31.73;
2013;04;22;21;31.69;35.13;
2013;04;22;22;36.12;41;
2013;04;22;23;29.79;34.82;
2013;04;22;24;24.51;24.51;
2013;04;23;1;24.69;36.71;
2013;04;23;2;22.69;22.69;
2013;04;23;3;18.57;18.57;
2013;04;23;4;17.68;17.68;
2013;04;23;5;15.01;15.01;
2013;04;23;6;20;20;
2013;04;23;7;22.79;36.56;
2013;04;23;8;8.88;44;
2013;04;23;9;8.9;45.12;
2013;04;23;10;24.51;47;
2013;04;23;11;27.04;46.01;
2013;04;23;12;28.17;44.18;
2013;04;23;13;36.12;45.12;
2013;04;23;14;36.12;48.35;
2013;04;23;15;39.39;45.5;
2013;04;23;16;45.12;45.12;
2013;04;23;17;44;44;
2013;04;23;18;45;45;
2013;04;23;19;45.6;45.6;
2013;04;23;20;45.12;45.12;
2013;04;23;21;45.6;45.6;
2013;04;23;22;49.55;49.55;
2013;04;23;23;46.13;46.13;
2013;04;23;24;45;45;
2013;04;24;1;48.5;48.5;
2013;04;24;2;40.3;40.3;
2013;04;24;3;40;40;
2013;04;24;4;40;40;
2013;04;24;5;39.1;39.1;
2013;04;24;6;39.39;39.39;
2013;04;24;7;45.01;45.01;
2013;04;24;8;43.06;49.55;
2013;04;24;9;39.12;50.03;
2013;04;24;10;49.15;50.13;
2013;04;24;11;49.55;49.55;
2013;04;24;12;47.78;47.78;
2013;04;24;13;44.69;44.69;
2013;04;24;14;43.06;43.06;
2013;04;24;15;43;43;
2013;04;24;16;45.1;45.1;
2013;04;24;17;41.5;41.5;
2013;04;24;18;41.5;41.5;
2013;04;24;19;40;40;
2013;04;24;20;40.5;40.5;
2013;04;24;21;43.06;43.06;
2013;04;24;22;47;47;
2013;04;24;23;47;47;
2013;04;24;24;42.65;42.65;
2013;04;25;1;48.65;48.65;
2013;04;25;2;45.01;45.01;
2013;04;25;3;43;43;
2013;04;25;4;43;43;
2013;04;25;5;39.56;39.56;
2013;04;25;6;42.32;42.32;
2013;04;25;7;45.68;45.68;
2013;04;25;8;44.69;48.01;
2013;04;25;9;39.56;49.76;
2013;04;25;10;43.1;49.55;
2013;04;25;11;46.56;49.55;
2013;04;25;12;48.03;48.03;
2013;04;25;13;48.6;48.6;
2013;04;25;14;49.15;49.15;
2013;04;25;15;47;49.5;
2013;04;25;16;47.1;49.51;
2013;04;25;17;44.69;44.99;
2013;04;25;18;43;44.01;
2013;04;25;19;39.56;43.32;
2013;04;25;20;39;44.01;
2013;04;25;21;39.1;49.55;
2013;04;25;22;42.32;50.12;
2013;04;25;23;44.69;49.8;
2013;04;25;24;43.87;43.87;
2013;04;26;1;44.69;47;
2013;04;26;2;42;42;
2013;04;26;3;39;39;
2013;04;26;4;39.56;39.56;
2013;04;26;5;35;35;
2013;04;26;6;35;35;
2013;04;26;7;42;42;
2013;04;26;8;40.3;40.3;
2013;04;26;9;39.39;47;
2013;04;26;10;47.1;48.01;
2013;04;26;11;47;47;
2013;04;26;12;45.08;45.08;
2013;04;26;13;45.01;45.01;
2013;04;26;14;40.01;40.01;
2013;04;26;15;35;35;
2013;04;26;16;34.12;34.12;
2013;04;26;17;25.2;25.2;
2013;04;26;18;25;25;
2013;04;26;19;24.38;24.38;
2013;04;26;20;22.1;22.1;
2013;04;26;21;22.66;22.66;
2013;04;26;22;29;29;
2013;04;26;23;25;25;
2013;04;26;24;24.08;24.08;
2013;04;27;1;15.02;15.02;
2013;04;27;2;20;20;
2013;04;27;3;12.03;12.03;
2013;04;27;4;7.3;7.3;
2013;04;27;5;5;5;
2013;04;27;6;5;5;
2013;04;27;7;5;5;
2013;04;27;8;5;5;
2013;04;27;9;4.55;4.55;
2013;04;27;10;10.05;10.05;
2013;04;27;11;14.99;14.99;
2013;04;27;12;14.91;14.91;
2013;04;27;13;16;16;
2013;04;27;14;17;17;
2013;04;27;15;10.05;10.05;
2013;04;27;16;5;5;
2013;04;27;17;4.55;4.55;
2013;04;27;18;3.01;3.01;
2013;04;27;19;3.01;3.01;
2013;04;27;20;5;5;
2013;04;27;21;10.05;10.05;
2013;04;27;22;28.03;28.03;
2013;04;27;23;30;30;
2013;04;27;24;24;24;
2013;04;28;1;15;15;
2013;04;28;2;10;10;
2013;04;28;3;4.46;4.46;
2013;04;28;4;4.46;4.46;
2013;04;28;5;5;5;
2013;04;28;6;4.46;4.46;
2013;04;28;7;1.13;1.13;
2013;04;28;8;0;0;
2013;04;28;9;0;0;
2013;04;28;10;0;0;
2013;04;28;11;0.01;0.01;
2013;04;28;12;0.01;0.01;
2013;04;28;13;0;0;
2013;04;28;14;0;0;
2013;04;28;15;0;0;
2013;04;28;16;0;0;
2013;04;28;17;0;0;
2013;04;28;18;0;0;
2013;04;28;19;0;0;
2013;04;28;20;0;0;
2013;04;28;21;0.6;0.6;
2013;04;28;22;10.01;10.01;
2013;04;28;23;20;20;
2013;04;28;24;9;9;
2013;04;29;1;15;15;
2013;04;29;2;8;8;
2013;04;29;3;0.13;0.13;
2013;04;29;4;0;0;
2013;04;29;5;0;0;
2013;04;29;6;0;0;
2013;04;29;7;12;12;
2013;04;29;8;25;25;
2013;04;29;9;23.12;33;
2013;04;29;10;32;32;
2013;04;29;11;31.03;31.03;
2013;04;29;12;24.35;24.35;
2013;04;29;13;23;23;
2013;04;29;14;29.01;29.01;
2013;04;29;15;22.1;22.1;
2013;04;29;16;24.3;24.3;
2013;04;29;17;23.2;23.2;
2013;04;29;18;24.96;24.96;
2013;04;29;19;29.01;29.01;
2013;04;29;20;22.1;22.1;
2013;04;29;21;31.02;31.02;
2013;04;29;22;39;39;
2013;04;29;23;37.51;37.51;
2013;04;29;24;31.88;31.88;
2013;04;30;1;23.8;23.8;
2013;04;30;2;18;18;
2013;04;30;3;19.69;19.69;
2013;04;30;4;22.6;22.6;
2013;04;30;5;22.4;22.4;
2013;04;30;6;27.1;27.1;
2013;04;30;7;37.03;37.03;
2013;04;30;8;35.65;41.45;
2013;04;30;9;24.89;44.91;
2013;04;30;10;36.56;49.58;
2013;04;30;11;39.65;47.8;
2013;04;30;12;44.69;45.76;
2013;04;30;13;44.69;44.69;
2013;04;30;14;44.72;44.72;
2013;04;30;15;43.4;43.4;
2013;04;30;16;43.75;43.75;
2013;04;30;17;42.01;42.01;
2013;04;30;18;43.4;43.4;
2013;04;30;19;42.01;42.01;
2013;04;30;20;40.5;40.5;
2013;04;30;21;42.92;42.92;
2013;04;30;22;46.56;46.56;
2013;04;30;23;45.01;45.01;
2013;04;30;24;43.65;43.65;
2013;05;01;1;46.26;46.26;
2013;05;01;2;43.32;43.32;
2013;05;01;3;39.08;39.08;
2013;05;01;4;40.02;40.02;
2013;05;01;5;40.07;40.07;
2013;05;01;6;40.4;40.4;
2013;05;01;7;39.61;39.61;
2013;05;01;8;38.4;38.4;
2013;05;01;9;30.26;30.26;
2013;05;01;10;36;36;
2013;05;01;11;41;41;
2013;05;01;12;41.02;41.02;
2013;05;01;13;41.03;41.03;
2013;05;01;14;43.32;43.32;
2013;05;01;15;43.32;43.32;
2013;05;01;16;41.37;41.37;
2013;05;01;17;39.56;39.56;
2013;05;01;18;38.52;38.52;
2013;05;01;19;39.61;39.61;
2013;05;01;20;43.32;43.32;
2013;05;01;21;48.12;49.42;
2013;05;01;22;49.15;65;
2013;05;01;23;49.2;67.84;
2013;05;01;24;48.6;52.04;
2013;05;02;1;45.03;45.03;
2013;05;02;2;42.4;42.4;
2013;05;02;3;37.69;37.69;
2013;05;02;4;40.01;40.01;
2013;05;02;5;39;39;
2013;05;02;6;41.98;41.98;
2013;05;02;7;45.28;45.28;
2013;05;02;8;46.4;46.4;
2013;05;02;9;47;48.02;
2013;05;02;10;49.89;49.89;
2013;05;02;11;50.01;50.01;
2013;05;02;12;48.41;48.41;
2013;05;02;13;49.42;49.42;
2013;05;02;14;49.89;49.89;
2013;05;02;15;49.2;49.2;
2013;05;02;16;48.18;48.18;
2013;05;02;17;48.02;48.02;
2013;05;02;18;47.08;47.08;
2013;05;02;19;47;47;
2013;05;02;20;47.08;47.08;
2013;05;02;21;49.2;49.2;
2013;05;02;22;51.64;51.64;
2013;05;02;23;48.5;48.5;
2013;05;02;24;46.01;46.01;
2013;05;03;1;43.32;43.32;
2013;05;03;2;30.13;30.13;
2013;05;03;3;25.13;25.13;
2013;05;03;4;30;30;
2013;05;03;5;28;28;
2013;05;03;6;30.13;30.13;
2013;05;03;7;42.5;42.5;
2013;05;03;8;45.55;45.55;
2013;05;03;9;47.11;47.11;
2013;05;03;10;48.48;48.48;
2013;05;03;11;48.8;48.8;
2013;05;03;12;50.01;50.01;
2013;05;03;13;50.5;50.5;
2013;05;03;14;52;52;
2013;05;03;15;50.63;50.63;
2013;05;03;16;50.03;50.03;
2013;05;03;17;50.5;50.5;
2013;05;03;18;50.02;50.02;
2013;05;03;19;48.8;48.8;
2013;05;03;20;48.8;48.8;
2013;05;03;21;50.01;50.01;
2013;05;03;22;51.02;51.02;
2013;05;03;23;49.56;49.56;
2013;05;03;24;48.48;48.48;
2013;05;04;1;48.52;48.52;
2013;05;04;2;48.2;48.2;
2013;05;04;3;45.55;45.55;
2013;05;04;4;43.92;43.92;
2013;05;04;5;43.52;43.52;
2013;05;04;6;43.92;43.92;
2013;05;04;7;44.2;44.2;
2013;05;04;8;43.92;43.92;
2013;05;04;9;43.52;43.52;
2013;05;04;10;45.32;45.32;
2013;05;04;11;45.55;45.55;
2013;05;04;12;46.5;46.5;
2013;05;04;13;47.83;47.83;
2013;05;04;14;48.52;48.52;
2013;05;04;15;48.52;48.52;
2013;05;04;16;48.18;48.18;
2013;05;04;17;47.83;47.83;
2013;05;04;18;47;47;
2013;05;04;19;45.55;45.55;
2013;05;04;20;46.5;46.5;
2013;05;04;21;49.5;49.5;
2013;05;04;22;52.15;52.15;
2013;05;04;23;51.02;51.02;
2013;05;04;24;51.02;51.02;
2013;05;05;1;50.77;50.77;
2013;05;05;2;47;47;
2013;05;05;3;43.92;43.92;
2013;05;05;4;45.55;45.55;
2013;05;05;5;45.55;45.55;
2013;05;05;6;45.55;45.55;
2013;05;05;7;45.55;45.55;
2013;05;05;8;43.52;43.52;
2013;05;05;9;42.56;42.56;
2013;05;05;10;43.32;43.32;
2013;05;05;11;43.32;43.32;
2013;05;05;12;41.1;41.1;
2013;05;05;13;42.34;42.34;
2013;05;05;14;43.32;43.32;
2013;05;05;15;43.06;43.06;
2013;05;05;16;40.01;40.01;
2013;05;05;17;32;32;
2013;05;05;18;32;32;
2013;05;05;19;36.06;36.06;
2013;05;05;20;43.02;43.02;
2013;05;05;21;48.8;50.02;
2013;05;05;22;52.1;60;
2013;05;05;23;53.69;69.43;
2013;05;05;24;52.15;55.5;
2013;05;06;1;52.68;52.68;
2013;05;06;2;49.2;49.2;
2013;05;06;3;46;46;
2013;05;06;4;45.55;45.55;
2013;05;06;5;45.55;45.55;
2013;05;06;6;46;46;
2013;05;06;7;53;53;
2013;05;06;8;53.1;55.25;
2013;05;06;9;53.2;57.98;
2013;05;06;10;58.81;58.81;
2013;05;06;11;59.1;59.1;
2013;05;06;12;57.1;57.1;
2013;05;06;13;58.13;58.13;
2013;05;06;14;58.69;58.69;
2013;05;06;15;53.69;53.69;
2013;05;06;16;53.17;53.17;
2013;05;06;17;53.02;53.02;
2013;05;06;18;53.02;53.02;
2013;05;06;19;52.33;52.33;
2013;05;06;20;52.33;52.33;
2013;05;06;21;53.02;53.02;
2013;05;06;22;57.42;57.42;
2013;05;06;23;53.5;53.5;
2013;05;06;24;52.68;52.68;
2013;05;07;1;46.02;46.02;
2013;05;07;2;42.4;42.4;
2013;05;07;3;39.4;39.4;
2013;05;07;4;38.4;38.4;
2013;05;07;5;39.4;39.4;
2013;05;07;6;40;40;
2013;05;07;7;45.55;45.55;
2013;05;07;8;50.01;50.01;
2013;05;07;9;51.02;51.02;
2013;05;07;10;52.52;52.52;
2013;05;07;11;52.56;52.56;
2013;05;07;12;51.5;51.5;
2013;05;07;13;51.3;51.3;
2013;05;07;14;51.02;51.02;
2013;05;07;15;47;47;
2013;05;07;16;45.01;45.01;
2013;05;07;17;40.25;40.25;
2013;05;07;18;40;40;
2013;05;07;19;39;39;
2013;05;07;20;39.75;39.75;
2013;05;07;21;42.4;42.4;
2013;05;07;22;45.55;45.55;
2013;05;07;23;45.55;45.55;
2013;05;07;24;44;44;
2013;05;08;1;41.89;41.89;
2013;05;08;2;39.75;39.75;
2013;05;08;3;38.49;38.49;
2013;05;08;4;36;36;
2013;05;08;5;35.51;35.51;
2013;05;08;6;39.75;39.75;
2013;05;08;7;45.55;45.55;
2013;05;08;8;48.82;48.82;
2013;05;08;9;51.03;51.03;
2013;05;08;10;53.1;53.1;
2013;05;08;11;57.04;57.04;
2013;05;08;12;55;55;
2013;05;08;13;57.2;57.2;
2013;05;08;14;54.23;54.23;
2013;05;08;15;51.21;51.21;
2013;05;08;16;52.1;52.1;
2013;05;08;17;51.03;51.03;
2013;05;08;18;51.03;51.03;
2013;05;08;19;51.03;51.03;
2013;05;08;20;51.2;51.2;
2013;05;08;21;54.35;54.35;
2013;05;08;22;57.89;57.89;
2013;05;08;23;57.56;57.56;
2013;05;08;24;54.6;54.6;
2013;05;09;1;53.02;53.02;
2013;05;09;2;51.03;51.03;
2013;05;09;3;50.16;50.16;
2013;05;09;4;46.01;46.01;
2013;05;09;5;46;46;
2013;05;09;6;46.5;46.5;
2013;05;09;7;50.01;50.01;
2013;05;09;8;51.19;51.19;
2013;05;09;9;53.45;53.45;
2013;05;09;10;56.69;56.69;
2013;05;09;11;56.69;56.69;
2013;05;09;12;54.68;54.68;
2013;05;09;13;54.68;54.68;
2013;05;09;14;52.51;52.51;
2013;05;09;15;51.03;51.03;
2013;05;09;16;51;51;
2013;05;09;17;50;50;
2013;05;09;18;49.52;49.52;
2013;05;09;19;48.79;48.79;
2013;05;09;20;48.82;48.82;
2013;05;09;21;49;49;
2013;05;09;22;51.03;51.03;
2013;05;09;23;50.15;50.15;
2013;05;09;24;48.82;48.82;
2013;05;10;1;47;47;
2013;05;10;2;35;35;
2013;05;10;3;35;35;
2013;05;10;4;33;33;
2013;05;10;5;32;32;
2013;05;10;6;33;33;
2013;05;10;7;36.92;36.92;
2013;05;10;8;49.52;49.52;
2013;05;10;9;50.07;50.07;
2013;05;10;10;51.18;51.18;
2013;05;10;11;51.2;51.2;
2013;05;10;12;51.03;51.03;
2013;05;10;13;50.18;50.18;
2013;05;10;14;50.07;50.07;
2013;05;10;15;49.93;49.93;
2013;05;10;16;49.52;49.52;
2013;05;10;17;48.83;48.83;
2013;05;10;18;48.82;48.82;
2013;05;10;19;45.73;45.73;
2013;05;10;20;45.73;45.73;
2013;05;10;21;48.79;48.79;
2013;05;10;22;50.07;50.07;
2013;05;10;23;50.07;50.07;
2013;05;10;24;48.82;48.82;
2013;05;11;1;51;51;
2013;05;11;2;51;51;
2013;05;11;3;49.68;49.68;
2013;05;11;4;46.2;46.2;
2013;05;11;5;45.73;45.73;
2013;05;11;6;45.73;45.73;
2013;05;11;7;45.73;45.73;
2013;05;11;8;42.4;42.4;
2013;05;11;9;35.51;35.51;
2013;05;11;10;39.4;39.4;
2013;05;11;11;45.73;45.73;
2013;05;11;12;46;46;
2013;05;11;13;46.5;46.5;
2013;05;11;14;48.79;48.79;
2013;05;11;15;48.02;48.02;
2013;05;11;16;46.98;46.98;
2013;05;11;17;46.02;46.02;
2013;05;11;18;46;46;
2013;05;11;19;37.34;37.34;
2013;05;11;20;45.01;45.01;
2013;05;11;21;46.5;46.5;
2013;05;11;22;50.01;50.01;
2013;05;11;23;49.68;49.68;
2013;05;11;24;48.82;48.82;
2013;05;12;1;49.01;49.01;
2013;05;12;2;42.4;42.4;
2013;05;12;3;32;32;
2013;05;12;4;32.5;32.5;
2013;05;12;5;32.5;32.5;
2013;05;12;6;32.5;32.5;
2013;05;12;7;31.87;31.87;
2013;05;12;8;24.83;23;
2013;05;12;9;19.99;19.99;
2013;05;12;10;23.54;23.54;
2013;05;12;11;32;32;
2013;05;12;12;33.5;33.5;
2013;05;12;13;34;34;
2013;05;12;14;34;34;
2013;05;12;15;32;32;
2013;05;12;16;30;30;
2013;05;12;17;23.56;23.56;
2013;05;12;18;22.5;22.5;
2013;05;12;19;22.5;22.5;
2013;05;12;20;30;30;
2013;05;12;21;35;35;
2013;05;12;22;47.96;47.96;
2013;05;12;23;48.79;48.79;
2013;05;12;24;44.19;44.19;
2013;05;13;1;45.13;45.13;
2013;05;13;2;33.02;33.02;
2013;05;13;3;28.6;27;
2013;05;13;4;28.6;19.4;
2013;05;13;5;28.6;25;
2013;05;13;6;31.01;31.01;
2013;05;13;7;43.06;43.06;
2013;05;13;8;49.52;49.52;
2013;05;13;9;50.2;50.2;
2013;05;13;10;51.03;51.03;
2013;05;13;11;51.2;51.2;
2013;05;13;12;51.03;51.03;
2013;05;13;13;51.3;51.3;
2013;05;13;14;52.5;52.5;
2013;05;13;15;51.3;51.3;
2013;05;13;16;51.78;51.78;
2013;05;13;17;51.43;51.43;
2013;05;13;18;51.3;51.3;
2013;05;13;19;50.07;50.07;
2013;05;13;20;49.52;49.52;
2013;05;13;21;51.03;51.03;
2013;05;13;22;53.11;53.11;
2013;05;13;23;51.2;51.2;
2013;05;13;24;50.07;50.07;
2013;05;14;1;50.07;50.07;
2013;05;14;2;48;48;
2013;05;14;3;45.73;45.73;
2013;05;14;4;45.12;45.12;
2013;05;14;5;45.73;45.73;
2013;05;14;6;48;48;
2013;05;14;7;50.2;50.2;
2013;05;14;8;54.2;54.2;
2013;05;14;9;57.24;57.24;
2013;05;14;10;60.13;60.13;
2013;05;14;11;60.98;60.98;
2013;05;14;12;58.51;58.51;
2013;05;14;13;58.51;58.51;
2013;05;14;14;57.5;57.5;
2013;05;14;15;51.3;51.3;
2013;05;14;16;50;50;
2013;05;14;17;44.56;44.56;
2013;05;14;18;38.4;38.4;
2013;05;14;19;36.86;36.86;
2013;05;14;20;38.95;38.95;
2013;05;14;21;44.22;44.22;
2013;05;14;22;48.78;48.78;
2013;05;14;23;47.5;47.5;
2013;05;14;24;36.05;36.05;
2013;05;15;1;32.52;32.52;
2013;05;15;2;31.4;31.4;
2013;05;15;3;32.02;32.02;
2013;05;15;4;32.01;32.01;
2013;05;15;5;31.01;31.01;
2013;05;15;6;31.01;31.01;
2013;05;15;7;34;34;
2013;05;15;8;42.06;42.06;
2013;05;15;9;43.06;43.06;
2013;05;15;10;42.19;42.19;
2013;05;15;11;42.21;42.21;
2013;05;15;12;41.81;41.81;
2013;05;15;13;41;41;
2013;05;15;14;40;40;
2013;05;15;15;36;36;
2013;05;15;16;36;36;
2013;05;15;17;33.02;33.02;
2013;05;15;18;34.37;34.37;
2013;05;15;19;33.02;33.02;
2013;05;15;20;32.01;32.01;
2013;05;15;21;33.52;33.52;
2013;05;15;22;40.3;40.3;
2013;05;15;23;40;40;
2013;05;15;24;33;33;
2013;05;16;1;35;35;
2013;05;16;2;32.01;32.01;
2013;05;16;3;27.99;27.99;
2013;05;16;4;24.73;24.73;
2013;05;16;5;24.14;22;
2013;05;16;6;31.01;31.01;
2013;05;16;7;39.5;39.5;
2013;05;16;8;46;46;
2013;05;16;9;48.02;48.02;
2013;05;16;10;46.78;46.78;
2013;05;16;11;46.59;46.59;
2013;05;16;12;46.19;46.19;
2013;05;16;13;46.08;46.08;
2013;05;16;14;44.56;44.56;
2013;05;16;15;40;40;
2013;05;16;16;39;39;
2013;05;16;17;37.16;37.16;
2013;05;16;18;39;39;
2013;05;16;19;39;39;
2013;05;16;20;39.79;39.9;
2013;05;16;21;40.02;40.02;
2013;05;16;22;41.69;45.81;
2013;05;16;23;44.56;45.89;
2013;05;16;24;41.69;42.01;
2013;05;17;1;44.22;44.22;
2013;05;17;2;34.02;34.02;
2013;05;17;3;31.01;31.01;
2013;05;17;4;23.39;23.39;
2013;05;17;5;20;20;
2013;05;17;6;23.6;23.6;
2013;05;17;7;32.39;32.39;
2013;05;17;8;41;41;
2013;05;17;9;44.56;45.01;
2013;05;17;10;46.02;46.02;
2013;05;17;11;46.62;46.62;
2013;05;17;12;46.66;46.66;
2013;05;17;13;47.06;47.06;
2013;05;17;14;49.01;49.01;
2013;05;17;15;46.22;46.22;
2013;05;17;16;45.73;45.73;
2013;05;17;17;44.22;44.22;
2013;05;17;18;44.22;44.22;
2013;05;17;19;42.02;42.02;
2013;05;17;20;44;44;
2013;05;17;21;46.1;46.1;
2013;05;17;22;47.06;47.06;
2013;05;17;23;47.06;47.06;
2013;05;17;24;46.1;46.1;
2013;05;18;1;45.61;45.61;
2013;05;18;2;44.85;44.85;
2013;05;18;3;41.4;41.4;
2013;05;18;4;39.1;39.1;
